"Mass","formula","element_comp","class","HC","OC","AImod","NOSC","C","H","O","N","S","P"
627.2847075,"C31H48O11S1","CHOS","aliphatic",1.55,0.35,0.0612,-0.7742,31,48,11,0,1,0
627.2965986,"C38H44O8","CHO","unsaturated/lignin",1.16,0.21,0.3824,-0.7368,38,44,8,0,0,0
627.2995993,"C35H48O8S1","CHOS","unsaturated/lignin",1.37,0.23,0.2333,-0.8571,35,48,8,0,1,0
627.3020115,"C31H48O13","CHO","aliphatic",1.55,0.42,0.0612,-0.7097,31,48,13,0,0,0
627.3029614,"C27H51O13N1P1","CHONP","aliphatic",1.89,0.48,-0.2703,-0.8148,27,51,13,1,0,1
627.3061985,"C29H56O8S3","CHOS","aliphatic",1.93,0.28,-0.2273,-1.1724,29,56,8,0,3,0
627.3078768,"C37H44O7N2","CHON","unsaturated/lignin",1.19,0.19,0.3651,-0.6486,37,44,7,2,0,0
627.3133401,"C30H48O12N2","CHON","aliphatic",1.6,0.4,0,-0.6,30,48,12,2,0,0
627.314888,"C39H48O5S1","CHOS","unsaturated/lignin",1.23,0.13,0.3521,-0.9231,39,48,5,0,1,0
627.3176592,"C35H48O10","CHO","unsaturated/lignin",1.37,0.29,0.2333,-0.8,35,48,10,0,0,0
627.320953,"C32H52O10S1","CHOS","aliphatic",1.62,0.31,0.0385,-0.9375,32,52,10,0,1,0
627.3327988,"C39H48O7","CHO","unsaturated/lignin",1.23,0.18,0.3521,-0.8718,39,48,7,0,0,0
627.3356248,"C36H52O7S1","CHOS","unsaturated/lignin",1.44,0.19,0.2063,-1,36,52,7,0,1,0
627.3382949,"C32H52O12","CHO","aliphatic",1.62,0.38,0.0385,-0.875,32,52,12,0,0,0
627.3389683,"C32H52O12","CHO","aliphatic",1.62,0.38,0.0385,-0.875,32,52,12,0,0,0
627.3442154,"C38H48O6N2","CHON","unsaturated/lignin",1.26,0.16,0.3333,-0.7895,38,48,6,2,0,0
627.3514244,"C40H52O4S1","CHOS","unsaturated/lignin",1.3,0.1,0.3243,-1.05,40,52,4,0,1,0
627.3572986,"C33H56O9S1","CHOS","aliphatic",1.7,0.27,0.0182,-1.0909,33,56,9,0,1,0
627.3592509,"C29H56O14","CHO","aliphatic",1.93,0.48,-0.2273,-0.9655,29,56,14,0,0,0
627.3747564,"C33H56O11","CHO","aliphatic",1.7,0.33,0.0182,-1.0303,33,56,11,0,0,0
627.380311,"C39H52O5N2","CHON","unsaturated/lignin",1.33,0.13,0.3043,-0.9231,39,52,5,2,0,0
627.3898346,"C37H56O8","CHO","aliphatic",1.51,0.22,0.1818,-1.0811,37,56,8,0,0,0
627.41092,"C34H60O10","CHO","aliphatic",1.76,0.29,0,-1.1765,34,60,10,0,0,0
627.4117216,"C34H60O10","CHO","aliphatic",1.76,0.29,0,-1.1765,34,60,10,0,0,0
627.4165225,"C40H56O4N2","CHON","unsaturated/lignin",1.4,0.1,0.2778,-1.05,40,56,4,2,0,0
627.4477549,"C35H64O9","CHO","aliphatic",1.83,0.26,-0.0164,-1.3143,35,64,9,0,0,0
627.4602726,"C43H64O1S1","CHOS","unsaturated/lignin",1.49,0.02,0.253,-1.3953,43,64,1,0,1,0
627.4641925,"C40H68O1S2","CHOS","aliphatic",1.7,0.03,0.12,-1.55,40,68,1,0,2,0
627.4840187,"C36H68O8","CHO","aliphatic",1.89,0.22,-0.0312,-1.4444,36,68,8,0,0,0
627.52013,"C37H72O7","CHO","aliphatic",1.95,0.19,-0.0448,-1.5676,37,72,7,0,0,0
627.5569576,"C38H76O6","CHO","aliphatic",2,0.16,-0.0571,-1.6842,38,76,6,0,0,0
627.7432453,"C12H7O11N1S9","CHONS","condensed_arom",0.58,0.92,1.5714,3,12,7,11,1,9,0
627.7722942,"C11H7O12N3S8","CHONS","condensed_arom",0.64,1.09,1.1667,3.8182,11,7,12,3,8,0
627.8492493,"C18H15O8N1S8","CHONS","unsaturated/lignin",0.83,0.44,-0.2,1.1111,18,15,8,1,8,0
627.8659571,"C17H11O15N1S5","CHONS","unsaturated/lignin",0.65,0.88,-0.1429,1.8824,17,11,15,1,5,0
627.8675597,"C19H19O5N1S9","CHONS","unsaturated/lignin",1,0.26,-0.2308,0.6316,19,19,5,1,9,0
628.0464735,"C20H23O20N1S1","CHONS","unsaturated/lignin",1.15,1,-0.25,1.1,20,23,20,1,1,0
628.0655006,"C22H31O12N1S4","CHONS","unsaturated/lignin",1.41,0.55,-0.2727,0.1818,22,31,12,1,4,0
628.0942383,"C28H23O16N1","CHON","unsaturated/lignin",0.82,0.57,0.4737,0.4286,28,23,16,1,0,0
628.1028491,"C31H23O10N3S1","CHONS","aromatic",0.74,0.32,0.5909,0.2581,31,23,10,3,1,0
628.1041213,"C18H31O21N1S1","CHONS","aliphatic",1.72,1.17,-1.5455,0.8889,18,31,21,1,1,0
628.1383039,"C27H34O13S1P1","CHOSP","unsaturated/lignin",1.26,0.48,0.1622,-0.2222,27,34,13,0,1,1
628.1751097,"C28H38O12S1P1","CHOSP","unsaturated/lignin",1.36,0.43,0.125,-0.4286,28,38,12,0,1,1
628.2637831,"C39H39O3N3S1","CHONS","unsaturated/lignin",1,0.08,0.4925,-0.5641,39,39,3,3,1,0
628.2815639,"C39H39O5N3","CHON","unsaturated/lignin",1,0.13,0.4925,-0.5128,39,39,5,3,0,0
628.2881539,"C32H43O10N3","CHON","unsaturated/lignin",1.34,0.31,0.2083,-0.4375,32,43,10,3,0,0
628.3245265,"C33H47O9N3","CHON","unsaturated/lignin",1.42,0.27,0.1765,-0.6061,33,47,9,3,0,0
628.3356103,"C33H59O2N1S4","CHONS","aliphatic",1.79,0.06,-0.037,-1.3333,33,59,2,1,4,0
628.3414382,"C29H58O10S1P1","CHOSP","aliphatic",2,0.34,-0.25,-1.2414,29,58,10,0,1,1
628.3671335,"C28H59O8N3S2","CHONS","aliphatic",2.11,0.29,-0.4211,-1.0714,28,59,8,3,2,0
628.3851675,"C36H55O8N1","CHON","aliphatic",1.53,0.22,0.1613,-1,36,55,8,1,0,0
628.4793742,"C35H67O8N1","CHON","aliphatic",1.91,0.23,-0.0667,-1.3714,35,67,8,1,0,0
628.5634303,"C36H75O5N3","CHON","aliphatic",2.08,0.14,-0.1475,-1.5556,36,75,5,3,0,0
628.6036263,"C42H79O2N1","CHON","aliphatic",1.88,0.05,0.05,-1.7143,42,79,2,1,0,0
628.7270801,"C12H6O12S9","CHOS","condensed_arom",0.5,1,1.6667,3,12,6,12,0,9,0
628.7606793,"C16H6O11S8","CHOS","unsaturated/lignin",0.38,0.69,0.2,2,16,6,11,0,8,0
628.7794247,"C17H10O8S9","CHOS","unsaturated/lignin",0.59,0.47,0,1.4118,17,10,8,0,9,0
628.7905513,"C16H10O7N2S9","CHONS","unsaturated/lignin",0.62,0.44,-1,1.75,16,10,7,2,9,0
628.7922882,"C12H10O12N2S8","CHONS","condensed_arom",0.83,1,1.75,3,12,10,12,2,8,0
628.7929633,"C12H10O12N2S8","CHONS","condensed_arom",0.83,1,1.75,3,12,10,12,2,8,0
628.8129956,"C16H6O17S5","CHOS","unsaturated/lignin",0.38,1.06,0.2,2.375,16,6,17,0,5,0
628.8402802,"C18H4O16N2S2P2","CHONSP","condensed_arom",0.22,0.89,1.25,2.1111,18,4,16,2,2,2
628.8469444,"C20H6O16S4","CHOS","condensed_arom",0.3,0.8,0.75,1.7,20,6,16,0,4,0
628.8660303,"C22H14O8S7","CHOS","unsaturated/lignin",0.64,0.36,0.4545,0.7273,22,14,8,0,7,0
628.8820318,"C20H6O20S2","CHOS","condensed_arom",0.3,1,0.75,1.9,20,6,20,0,2,0
628.8832283,"C21H10O15S4","CHOS","aromatic",0.48,0.71,0.5789,1.3333,21,10,15,0,4,0
628.884091,"C22H14O10S6","CHOS","unsaturated/lignin",0.64,0.45,0.4545,0.8182,22,14,10,0,6,0
628.8863342,"C18H14O15S5","CHOS","unsaturated/lignin",0.78,0.83,-0.0909,1.4444,18,14,15,0,5,0
628.9152716,"C24H6O19S1","CHOS","condensed_arom",0.25,0.79,0.8519,1.4167,24,6,19,0,1,0
628.9268553,"C19H9O18N3S1P1","CHONSP","condensed_arom",0.47,0.95,0.7,2,19,9,18,3,1,1
628.9740501,"C22H16O18P2","CHOP","unsaturated/lignin",0.73,0.82,0.4545,0.9091,22,16,18,0,0,2
628.9937682,"C19H18O22S1","CHOS","unsaturated/lignin",0.95,1.16,-0.1429,1.4737,19,18,22,0,1,0
629.0056438,"C26H14O19","CHO","aromatic",0.54,0.73,0.6364,0.9231,26,14,19,0,0,0
629.0209821,"C30H14O16","CHO","condensed_arom",0.47,0.53,0.7273,0.6,30,14,16,0,0,0
629.0302797,"C20H22O21S1","CHOS","unsaturated/lignin",1.1,1.05,-0.1765,1.1,20,22,21,0,1,0
629.0420895,"C27H18O18","CHO","aromatic",0.67,0.67,0.5556,0.6667,27,18,18,0,0,0
629.0428602,"C23H21O18N1P1","CHONP","unsaturated/lignin",0.91,0.78,0.2917,0.7826,23,21,18,1,0,1
629.0573052,"C31H18O15","CHO","aromatic",0.58,0.48,0.6596,0.3871,31,18,15,0,0,0
629.0581583,"C27H21O15N1P1","CHONP","aromatic",0.78,0.56,0.5143,0.4444,27,21,15,1,0,1
629.0630542,"C24H22O20","CHO","unsaturated/lignin",0.92,0.83,0.2857,0.75,24,22,20,0,0,0
629.0745528,"C23H22O19N2","CHON","unsaturated/lignin",0.96,0.83,0.2174,0.9565,23,22,19,2,0,0
629.0763907,"C32H22O12S1","CHOS","aromatic",0.69,0.38,0.6,0.125,32,22,12,0,1,0
629.0771134,"C33H26O7S3","CHOS","aromatic",0.79,0.21,0.5472,-0.1818,33,26,7,0,3,0
629.0784932,"C28H22O17","CHO","unsaturated/lignin",0.79,0.61,0.4872,0.4286,28,22,17,0,0,0
629.0792372,"C24H25O17N1P1","CHONP","unsaturated/lignin",1.04,0.71,0.2222,0.5,24,25,17,1,0,1
629.0825052,"C25H28O15P2","CHOP","unsaturated/lignin",1.12,0.6,0.2258,0.08,25,28,15,0,0,2
629.0831554,"C25H28O15P2","CHOP","unsaturated/lignin",1.12,0.6,0.2258,0.08,25,28,15,0,0,2
629.0939155,"C32H22O14","CHO","aromatic",0.69,0.44,0.6,0.1875,32,22,14,0,0,0
629.0948395,"C33H26O9S2","CHOS","aromatic",0.79,0.27,0.5472,-0.1212,33,26,9,0,2,0
629.0992035,"C25H26O19","CHO","unsaturated/lignin",1.04,0.76,0.2258,0.48,25,26,19,0,0,0
629.1092622,"C36H22O11","CHO","condensed_arom",0.61,0.31,0.6721,0,36,22,11,0,0,0
629.1126948,"C33H26O11S1","CHOS","aromatic",0.79,0.33,0.5472,-0.0606,33,26,11,0,1,0
629.1137217,"C33H28O9P2","CHOP","aromatic",0.85,0.27,0.5472,-0.303,33,28,9,0,0,2
629.1148687,"C29H26O16","CHO","unsaturated/lignin",0.9,0.55,0.4286,0.2069,29,26,16,0,0,0
629.1247932,"C40H22O8","CHO","condensed_arom",0.55,0.2,0.7222,-0.15,40,22,8,0,0,0
629.1299871,"C33H26O13","CHO","aromatic",0.79,0.39,0.5472,0,33,26,13,0,0,0
629.1360116,"C26H30O18","CHO","unsaturated/lignin",1.15,0.69,0.1765,0.2308,26,30,18,0,0,0
629.1488803,"C34H30O10S1","CHOS","aromatic",0.88,0.29,0.5,-0.2353,34,30,10,0,1,0
629.1511067,"C30H30O15","CHO","unsaturated/lignin",1,0.5,0.3778,0,30,30,15,0,0,0
629.1518328,"C26H33O15N1P1","CHONP","unsaturated/lignin",1.27,0.58,0.1212,0,26,33,15,1,0,1
629.1666431,"C34H30O12","CHO","aromatic",0.88,0.35,0.5,-0.1765,34,30,12,0,0,0
629.1722762,"C27H34O17","CHO","unsaturated/lignin",1.26,0.63,0.1351,0,27,34,17,0,0,0
629.1873072,"C31H34O14","CHO","unsaturated/lignin",1.1,0.45,0.3333,-0.1935,31,34,14,0,0,0
629.1882395,"C27H37O14N1P1","CHONP","unsaturated/lignin",1.37,0.52,0.0833,-0.2222,27,37,14,1,0,1
629.1889252,"C19H38O21N2","CHON","aliphatic",2,1.11,-1.6154,0.5263,19,38,21,2,0,0
629.2007191,"C39H34O6S1","CHOS","aromatic",0.87,0.15,0.5429,-0.5128,39,34,6,0,1,0
629.2071153,"C32H40O9P2","CHOP","unsaturated/lignin",1.25,0.28,0.2941,-0.6875,32,40,9,0,0,2
629.2116234,"C25H42O16S1","CHOS","aliphatic",1.68,0.64,-0.25,-0.32,25,42,16,0,1,0
629.2126306,"C25H42O16S1","CHOS","aliphatic",1.68,0.64,-0.25,-0.32,25,42,16,0,1,0
629.2134097,"C26H46O11S3","CHOS","aliphatic",1.77,0.42,-0.2571,-0.6923,26,46,11,0,3,0
629.2209041,"C28H42O10N2S2","CHONS","aliphatic",1.5,0.36,0,-0.4286,28,42,10,2,2,0
629.2223311,"C36H40O6P2","CHOP","unsaturated/lignin",1.11,0.17,0.4194,-0.7778,36,40,6,0,0,2
629.2240284,"C32H38O13","CHO","unsaturated/lignin",1.19,0.41,0.2941,-0.375,32,38,13,0,0,0
629.2349941,"C31H38O12N2","CHON","unsaturated/lignin",1.23,0.39,0.2609,-0.2581,31,38,12,2,0,0
629.2358395,"C32H42O7N2S2","CHONS","unsaturated/lignin",1.31,0.22,0.2245,-0.5625,32,42,7,2,2,0
629.2368446,"C40H38O5S1","CHOS","aromatic",0.95,0.12,0.5068,-0.65,40,38,5,0,1,0
629.2379913,"C28H42O12N2S1","CHONS","aliphatic",1.5,0.43,0,-0.3571,28,42,12,2,1,0
629.2387436,"C36H38O10","CHO","unsaturated/lignin",1.06,0.28,0.4194,-0.5,36,38,10,0,0,0
629.2447822,"C29H42O15","CHO","unsaturated/lignin",1.45,0.52,0.0698,-0.4138,29,42,15,0,0,0
629.2464337,"C30H46O10S2","CHOS","aliphatic",1.53,0.33,0.0435,-0.7333,30,46,10,0,2,0
629.2510258,"C31H41O9N3P1","CHONP","unsaturated/lignin",1.32,0.29,0.2222,-0.4516,31,41,9,3,0,1
629.2577245,"C37H42O7S1","CHOS","unsaturated/lignin",1.14,0.19,0.3846,-0.7027,37,42,7,0,1,0
629.2603899,"C33H42O12","CHO","unsaturated/lignin",1.27,0.36,0.2593,-0.5455,33,42,12,0,0,0
629.2611262,"C29H45O12N1P1","CHONP","aliphatic",1.55,0.41,0.0238,-0.6207,29,45,12,1,0,1
629.263948,"C30H46O12S1","CHOS","aliphatic",1.53,0.4,0.0435,-0.6667,30,46,12,0,1,0
629.2729847,"C41H42O4S1","CHOS","unsaturated/lignin",1.02,0.1,0.4737,-0.7805,41,42,4,0,1,0
629.2738653,"C37H45O4N1S1P1","CHONSP","unsaturated/lignin",1.22,0.11,0.3594,-0.8649,37,45,4,1,1,1
629.276232,"C37H42O9","CHO","unsaturated/lignin",1.14,0.24,0.3846,-0.6486,37,42,9,0,0,0
629.281178,"C30H46O14","CHO","aliphatic",1.53,0.47,0.0435,-0.6,30,46,14,0,0,0
629.2824902,"C31H50O9S2","CHOS","aliphatic",1.61,0.29,0.0204,-0.9032,31,50,9,0,2,0
629.2871733,"C36H42O8N2","CHON","unsaturated/lignin",1.17,0.22,0.3667,-0.5556,36,42,8,2,0,0
629.2940096,"C38H46O6S1","CHOS","unsaturated/lignin",1.21,0.16,0.3529,-0.8421,38,46,6,0,1,0
629.2967131,"C34H46O11","CHO","unsaturated/lignin",1.35,0.32,0.2281,-0.7059,34,46,11,0,0,0
629.3002045,"C31H50O11S1","CHOS","aliphatic",1.61,0.35,0.0204,-0.8387,31,50,11,0,1,0
629.3091859,"C42H46O3S1","CHOS","unsaturated/lignin",1.1,0.07,0.443,-0.9048,42,46,3,0,1,0
629.3125149,"C38H46O8","CHO","unsaturated/lignin",1.21,0.21,0.3529,-0.7895,38,46,8,0,0,0
629.3148861,"C35H50O8S1","CHOS","unsaturated/lignin",1.43,0.23,0.2,-0.9143,35,50,8,0,1,0
629.3176019,"C31H50O13","CHO","aliphatic",1.61,0.42,0.0204,-0.7742,31,50,13,0,0,0
629.3185755,"C27H53O13N1P1","CHONP","aliphatic",1.96,0.48,-0.3243,-0.8889,27,53,13,1,0,1
629.3234969,"C37H46O7N2","CHON","unsaturated/lignin",1.24,0.19,0.3333,-0.7027,37,46,7,2,0,0
629.3305928,"C39H50O5S1","CHOS","unsaturated/lignin",1.28,0.13,0.3239,-0.9744,39,50,5,0,1,0
629.3366531,"C32H54O10S1","CHOS","aliphatic",1.69,0.31,0,-1,32,54,10,0,1,0
629.3527332,"C37H58O2S3","CHOS","aliphatic",1.57,0.05,0.1515,-1.2973,37,58,2,0,3,0
629.3540103,"C32H54O12","CHO","aliphatic",1.69,0.38,0,-0.9375,32,54,12,0,0,0
629.3566756,"C42H50O1N2S1","CHONS","unsaturated/lignin",1.19,0.02,0.4026,-0.9524,42,50,1,2,1,0
629.3602095,"C38H50O6N2","CHON","unsaturated/lignin",1.32,0.16,0.303,-0.8421,38,50,6,2,0,0
629.3904206,"C33H58O11","CHO","aliphatic",1.76,0.33,-0.0182,-1.0909,33,58,11,0,0,0
629.396408,"C39H54O5N2","CHON","unsaturated/lignin",1.38,0.13,0.2754,-0.9744,39,54,5,2,0,0
629.4267557,"C34H62O10","CHO","aliphatic",1.82,0.29,-0.0345,-1.2353,34,62,10,0,0,0
629.460985,"C39H66O4S1","CHOS","aliphatic",1.69,0.1,0.1111,-1.4359,39,66,4,0,1,0
629.4733243,"C46H62O1","CHO","unsaturated/lignin",1.35,0.02,0.3407,-1.3043,46,62,1,0,0,0
629.7767565,"C12H9O13N1S8","CHONS","condensed_arom",0.75,1.08,1.8571,3,12,9,13,1,8,0
629.7917653,"C16H9O10N1S8","CHONS","unsaturated/lignin",0.56,0.62,-0.5,1.875,16,9,10,1,8,0
629.7924483,"C16H9O10N1S8","CHONS","unsaturated/lignin",0.56,0.62,-0.5,1.875,16,9,10,1,8,0
629.8828755,"C18H17O10N1S7","CHONS","unsaturated/lignin",0.94,0.56,-0.4,1.1111,18,17,10,1,7,0
629.9725081,"C20H25O10N1S6","CHONS","unsaturated/lignin",1.25,0.5,-0.375,0.5,20,25,10,1,6,0
629.9738252,"C21H29O5N1S8","CHONS","unsaturated/lignin",1.38,0.24,-0.3684,0,21,29,5,1,8,0
630.0529272,"C23H25O12N3S3","CHONS","unsaturated/lignin",1.09,0.52,0.0909,0.6087,23,25,12,3,3,0
630.0595325,"C24H25O15N1S2","CHONS","unsaturated/lignin",1.04,0.62,0.1852,0.5,24,25,15,1,2,0
630.0724934,"C19H25O19N3S1","CHONS","unsaturated/lignin",1.32,1,-0.8182,1.2632,19,25,19,3,1,0
630.0807927,"C21H29O17N1S2","CHONS","unsaturated/lignin",1.38,0.81,-0.3684,0.5714,21,29,17,1,2,0
630.1036736,"C27H25O13N3S1","CHONS","unsaturated/lignin",0.93,0.48,0.3939,0.4444,27,25,13,3,1,0
630.1177091,"C18H36O16N2S2P1","CHONSP","aliphatic",2,0.89,-2.1,0.3333,18,36,16,2,2,1
630.1459644,"C29H29O15N1","CHON","unsaturated/lignin",1,0.52,0.3659,0.1379,29,29,15,1,0,0
630.1527986,"C22H33O20N1","CHON","aliphatic",1.5,0.91,-0.3636,0.4545,22,33,20,1,0,0
630.2279945,"C42H33O5N1","CHON","aromatic",0.79,0.12,0.6104,-0.4762,42,33,5,1,0,0
630.2844435,"C27H52O12S1P1","CHOSP","aliphatic",1.93,0.44,-0.2895,-0.963,27,52,12,0,1,1
630.2905349,"C41H44O4P1","CHOP","unsaturated/lignin",1.07,0.1,0.4605,-0.878,41,44,4,0,0,1
630.2991209,"C31H52O9S1P1","CHOSP","aliphatic",1.68,0.29,0,-1.0323,31,52,9,0,1,1
630.3584254,"C34H53O6N3S1","CHONS","aliphatic",1.56,0.18,0.1111,-0.8824,34,53,6,3,1,0
630.4675624,"C45H61O1N1","CHON","unsaturated/lignin",1.36,0.02,0.3333,-1.2444,45,61,1,1,0,0
630.4771397,"C35H69O6N1S1","CHONS","aliphatic",1.97,0.17,-0.1,-1.4857,35,69,6,1,1,0
630.4949454,"C35H69O8N1","CHON","aliphatic",1.97,0.23,-0.1,-1.4286,35,69,8,1,0,0
630.503757,"C38H69O2N3S1","CHONS","aliphatic",1.82,0.05,0.0303,-1.4211,38,69,2,3,1,0
630.7397424,"C15H4O12S8","CHOS","unsaturated/lignin",0.27,0.8,0,2.4,15,4,12,0,8,0
630.7425698,"C12H8O12S9","CHOS","condensed_arom",0.67,1,2,2.8333,12,8,12,0,9,0
630.7503051,"C14H4O11N2S8","CHONS","condensed_arom",0.29,0.79,1,2.8571,14,4,11,2,8,0
630.7715272,"C11H8O13N2S8","CHONS","condensed_arom",0.73,1.18,1.3636,3.6364,11,8,13,2,8,0
630.7748119,"C15H4O16S6","CHOS","unsaturated/lignin",0.27,1.07,0,2.6667,15,4,16,0,6,0
630.7756299,"C15H4O16S6","CHOS","unsaturated/lignin",0.27,1.07,0,2.6667,15,4,16,0,6,0
630.7765447,"C16H8O11S8","CHOS","unsaturated/lignin",0.5,0.69,-0.2,1.875,16,8,11,0,8,0
630.7793749,"C13H12O11S9","CHOS","condensed_arom",0.92,0.85,4.3333,2.1538,13,12,11,0,9,0
630.7865011,"C14H4O15N2S6","CHONS","condensed_arom",0.29,1.07,1,3.1429,14,4,15,2,6,0
630.8257924,"C19H4O17S4","CHOS","condensed_arom",0.21,0.89,0.8462,2,19,4,17,0,4,0
630.826441,"C19H4O17S4","CHOS","condensed_arom",0.21,0.89,0.8462,2,19,4,17,0,4,0
630.8379265,"C19H8O11N2S6","CHONS","aromatic",0.42,0.58,0.6364,1.6842,19,8,11,2,6,0
630.880216,"C19H6O21P2","CHOP","condensed_arom",0.32,1.11,0.8462,1.8947,19,6,21,0,0,2
630.8809754,"C19H6O21P2","CHOP","condensed_arom",0.32,1.11,0.8462,1.8947,19,6,21,0,0,2
630.8913651,"C19H8O17N2S3","CHONS","aromatic",0.42,0.89,0.6364,2,19,8,17,2,3,0
630.913103,"C24H8O17S2","CHOS","condensed_arom",0.33,0.71,0.7778,1.25,24,8,17,0,2,0
630.9460912,"C28H8O16S1","CHOS","condensed_arom",0.29,0.57,0.8421,0.9286,28,8,16,0,1,0
630.9702561,"C21H12O23","CHO","unsaturated/lignin",0.57,1.1,0.4737,1.619,21,12,23,0,0,0
630.9771525,"C16H24O18S4","CHOS","aliphatic",1.5,1.12,-2.6667,1.25,16,24,18,0,4,0
631.0003221,"C29H12O17","CHO","condensed_arom",0.41,0.59,0.7561,0.7586,29,12,17,0,0,0
631.0156848,"C33H12O14","CHO","condensed_arom",0.36,0.42,0.8077,0.4848,33,12,14,0,0,0
631.0213281,"C26H16O19","CHO","aromatic",0.62,0.73,0.5758,0.8462,26,16,19,0,0,0
631.0356662,"C22H20O18N2S1","CHONS","unsaturated/lignin",0.91,0.82,0.2,1.0909,22,20,18,2,1,0
631.0367627,"C30H16O16","CHO","condensed_arom",0.53,0.53,0.6818,0.5333,30,16,16,0,0,0
631.0527259,"C30H19O13N1P1","CHONP","aromatic",0.63,0.43,0.6512,0.3333,30,19,13,1,0,1
631.0577268,"C27H20O18","CHO","aromatic",0.74,0.67,0.5,0.5926,27,20,18,0,0,0
631.0584122,"C23H23O18N1P1","CHONP","unsaturated/lignin",1,0.78,0.2083,0.6957,23,23,18,1,0,1
631.0620436,"C24H26O16P2","CHOP","unsaturated/lignin",1.08,0.67,0.2143,0.25,24,26,16,0,0,2
631.0699502,"C35H20O10S1","CHOS","condensed_arom",0.57,0.29,0.6897,0.0571,35,20,10,0,1,0
631.0711681,"C31H23O10N1S1P1","CHONSP","aromatic",0.74,0.32,0.587,0.0645,31,23,10,1,1,1
631.0732781,"C31H20O15","CHO","aromatic",0.65,0.48,0.617,0.3226,31,20,15,0,0,0
631.0742553,"C19H24O22N2","CHON","unsaturated/lignin",1.26,1.16,-0.6667,1.3684,19,24,22,2,0,0
631.0783345,"C24H24O20","CHO","unsaturated/lignin",1,0.83,0.2143,0.6667,24,24,20,0,0,0
631.0791873,"C24H24O20","CHO","unsaturated/lignin",1,0.83,0.2143,0.6667,24,24,20,0,0,0
631.0799555,"C25H28O15S2","CHOS","unsaturated/lignin",1.12,0.6,0.1613,0.24,25,28,15,0,2,0
631.0920504,"C32H24O12S1","CHOS","aromatic",0.75,0.38,0.56,0.0625,32,24,12,0,1,0
631.0941001,"C28H24O17","CHO","unsaturated/lignin",0.86,0.61,0.4359,0.3571,28,24,17,0,0,0
631.0954548,"C29H28O12S2","CHOS","unsaturated/lignin",0.97,0.41,0.381,0,29,28,12,0,2,0
631.1094949,"C32H24O14","CHO","aromatic",0.75,0.44,0.56,0.125,32,24,14,0,0,0
631.1103963,"C33H28O9S2","CHOS","aromatic",0.85,0.27,0.5094,-0.1818,33,28,9,0,2,0
631.1153131,"C25H28O19","CHO","unsaturated/lignin",1.12,0.76,0.1613,0.4,25,28,19,0,0,0
631.127935,"C33H28O11S1","CHOS","aromatic",0.85,0.33,0.5094,-0.1212,33,28,11,0,1,0
631.1287531,"C29H31O11N1S1P1","CHONSP","unsaturated/lignin",1.07,0.38,0.3415,-0.1379,29,31,11,1,1,1
631.1304093,"C29H28O16","CHO","unsaturated/lignin",0.97,0.55,0.381,0.1379,29,28,16,0,0,0
631.1311448,"C25H31O16N1P1","CHONP","unsaturated/lignin",1.24,0.64,0.1,0.16,25,31,16,1,0,1
631.1317853,"C30H32O11S2","CHOS","unsaturated/lignin",1.07,0.37,0.3333,-0.2,30,32,11,0,2,0
631.1462492,"C33H28O13","CHO","aromatic",0.85,0.39,0.5094,-0.0606,33,28,13,0,0,0
631.1638138,"C34H32O10S1","CHOS","unsaturated/lignin",0.94,0.29,0.4643,-0.2941,34,32,10,0,1,0
631.1655135,"C34H34O8P2","CHOP","unsaturated/lignin",1,0.24,0.4643,-0.5294,34,34,8,0,0,2
631.1668122,"C30H32O15","CHO","unsaturated/lignin",1.07,0.5,0.3333,-0.0667,30,32,15,0,0,0
631.1676936,"C26H35O15N1P1","CHONP","unsaturated/lignin",1.35,0.58,0.0606,-0.0769,26,35,15,1,0,1
631.1794746,"C38H32O7S1","CHOS","aromatic",0.84,0.18,0.5522,-0.4211,38,32,7,0,1,0
631.2015455,"C31H39O9N1S1P1","CHONSP","unsaturated/lignin",1.26,0.29,0.2553,-0.5161,31,39,9,1,1,1
631.2033655,"C31H36O14","CHO","unsaturated/lignin",1.16,0.45,0.2917,-0.2581,31,36,14,0,0,0
631.2044618,"C19H40O21N2","CHON","aliphatic",2.11,1.11,-1.7692,0.4211,19,40,21,2,0,0
631.2159972,"C39H36O6S1","CHOS","aromatic",0.92,0.15,0.5143,-0.5641,39,36,6,0,1,0
631.2225333,"C28H43O11N1S1P1","CHONSP","aliphatic",1.54,0.39,0,-0.5714,28,43,11,1,1,1
631.2242237,"C28H40O16","CHO","unsaturated/lignin",1.43,0.57,0.05,-0.2857,28,40,16,0,0,0
631.2301704,"C34H36O10N2","CHON","unsaturated/lignin",1.06,0.29,0.4074,-0.2941,34,36,10,2,0,0
631.2374814,"C36H40O8S1","CHOS","unsaturated/lignin",1.11,0.22,0.3871,-0.6111,36,40,8,0,1,0
631.2383606,"C24H44O15N2S1","CHONS","aliphatic",1.83,0.62,-0.4815,-0.25,24,44,15,2,1,0
631.2397245,"C32H40O13","CHO","unsaturated/lignin",1.25,0.41,0.2549,-0.4375,32,40,13,0,0,0
631.2410981,"C29H47O8N1S2P1","CHONSP","aliphatic",1.62,0.28,-0.0238,-0.8276,29,47,8,1,2,1
631.2522905,"C40H40O5S1","CHOS","unsaturated/lignin",1,0.12,0.4795,-0.7,40,40,5,0,1,0
